"caseid","weight","wave","state","district","state_district","gender","age","caste","urban","n7ky23","n7ky23_recode"
21117,0.87056682762,"2024","Uttar Pradesh","Mathura","Uttar Pradesh, Mathura","Female","45+","Scheduled Castes/Tribes","Rural","Not at all worried",0
21118,0.6504234919,"2024","Gujarat","Dahod","Gujarat, Dahod","Male","45+","Other Castes","Rural","Very worried",1
21119,0.79051470554,"2024","Kerala","Palakkad","Kerala, Palakkad","Female","45+","Other Castes","Rural","Very worried",1
21120,0.87056682762,"2024","Gujarat","Banaskantha","Gujarat, Banaskantha","Male","18-29","Other Castes","Rural","Not at all worried",0
21121,0.6504234919,"2024","Bihar","Rohtas","Bihar, Rohtas","Male","30-44","Other Castes","Rural","Very worried",1
21122,1.26082092276,"2024","Delhi","South East Delhi","Delhi, South East Delhi","Male","45+","Other Castes","Urban","Not at all worried",0
21123,1.06069061756,"2024","Uttar Pradesh","Raebareli","Uttar Pradesh, Raebareli","Male","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
21124,0.62040394612,"2024","Madhya Pradesh","Bhopal","Madhya Pradesh, Bhopal","Male","30-44","Other Castes","Urban","Not at all worried",0
21125,0.44028667144,"2024","Maharashtra","Jalgaon","Maharashtra, Jalgaon","Female","30-44","Other Castes","Rural","Not very worried",0
21128,0.6504234919,"2024","Maharashtra","Pune","Maharashtra, Pune","Male","45+","Other Castes","Urban","Very worried",1
21129,1.14074273964,"2024","Punjab","Sangrur","Punjab, Sangrur","Male","18-29","Other Castes","Rural","Very worried",1
21130,0.84054728184,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
21131,0.91059288866,"2024","Delhi","South West Delhi","Delhi, South West Delhi","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
21132,0.66043000716,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","30-44","Other Castes","Urban","Moderately worried",0
21134,0.97063198022,"2024","Maharashtra","Jalgaon","Maharashtra, Jalgaon","Female","18-29","Other Castes","Urban","Very worried",1
21135,0.89057985814,"2024","Gujarat","Dahod","Gujarat, Dahod","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
21136,1.22079486172,"2024","Bihar","Bhagalpur","Bihar, Bhagalpur","Male","45+","Scheduled Castes/Tribes","Rural","Very worried",1
21137,1.08070364808,"2024","Maharashtra","Gadchiroli","Maharashtra, Gadchiroli","Female","30-44","Other Castes","Rural","Very worried",1
21138,0.87056682762,"2024","Maharashtra","Chandrapur","Maharashtra, Chandrapur","Female","30-44","Other Castes","Rural","Very worried",1
21139,0.5503583393,"2024","Maharashtra","Palghar","Maharashtra, Palghar","Female","30-44","Other Castes","Rural","Moderately worried",0
21140,0.34022151884,"2024","Bihar","Jamui","Bihar, Jamui","Female","45+","Other Castes","Rural","Moderately worried",0
21141,0.89057985814,"2024","West Bengal","North 24-Parganas","West Bengal, North 24-Parganas","Male","18-29","Other Castes","Rural","Not at all worried",0
21142,0.86056031236,"2024","Maharashtra","Buldhana","Maharashtra, Buldhana","Female","30-44","Other Castes","Rural","Very worried",1
21143,0.500325763,"2024","Punjab","Amritsar","Punjab, Amritsar","Male","30-44","Other Castes","Urban","Very worried",1
21144,0.66043000716,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Female","30-44","Other Castes","Urban","Very worried",1
21145,0.52033879352,"2024","Madhya Pradesh","Sidhi","Madhya Pradesh, Sidhi","Male","45+","Other Castes","Rural","Very worried",1
21146,0.69044955294,"2024","West Bengal","Howrah","West Bengal, Howrah","Male","18-29","Other Castes","Urban","Very worried",1
21147,0.7504886445,"2024","Punjab","Patiala","Punjab, Patiala","Female","18-29","Other Castes","Urban","Very worried",1
21148,0.59038440034,"2024","Kerala","Thiruvananthapuram","Kerala, Thiruvananthapuram","Male","30-44","Other Castes","Urban","Moderately worried",0
21150,0.93060591918,"2024","Punjab","Ludhiana","Punjab, Ludhiana","Male","45+","Scheduled Castes/Tribes","Urban","Moderately worried",0
21151,1.46095122796,"2024","Tamil Nadu","Thoothukudi","Tamil Nadu, Thoothukudi","Female","18-29","Scheduled Castes/Tribes","Rural","Moderately worried",0
21152,0.81052773606,"2024","Uttar Pradesh","Ghaziabad","Uttar Pradesh, Ghaziabad","Male","30-44","Other Castes","Urban","Very worried",1
21153,1.09071016334,"2024","Maharashtra","Sangli","Maharashtra, Sangli","Female","30-44","Other Castes","Rural","Not at all worried",0
21154,0.84054728184,"2024","Bihar","Vaishali","Bihar, Vaishali","Female","30-44","Other Castes","Rural","Not very worried",0
21155,0.79051470554,"2024","Kerala","Wayanad","Kerala, Wayanad","Female","45+","Other Castes","Rural","Moderately worried",0
21156,0.66043000716,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","45+","Other Castes","Urban","Very worried",1
21157,1.000651526,"2024","Gujarat","Botad","Gujarat, Botad","Male","18-29","Other Castes","Rural","Moderately worried",0
21158,0.8005212208,"2024","Kerala","Kollam","Kerala, Kollam","Female","30-44","Other Castes","Rural","Moderately worried",0
21159,0.54035182404,"2024","Gujarat","Ahmedabad","Gujarat, Ahmedabad","Female","30-44","Other Castes","Urban","Moderately worried",0
21160,0.94061243444,"2024","Bihar","Sheohar","Bihar, Sheohar","Male","18-29","Other Castes","Rural","Very worried",1
21161,0.7004560682,"2024","West Bengal","North 24-Parganas","West Bengal, North 24-Parganas","Female","45+","Other Castes","Rural","Very worried",1
21162,0.72046909872,"2024","West Bengal","Purbo Medinipur","West Bengal, Purbo Medinipur","Male","45+","Scheduled Castes/Tribes","Rural","Moderately worried",0
21163,0.77050167502,"2024","Kerala","Pathanamthitta","Kerala, Pathanamthitta","Male","45+","Other Castes","Rural","Not at all worried",0
21164,0.8005212208,"2024","Kerala","Kasaragod","Kerala, Kasaragod","Female","30-44","Other Castes","Rural","Very worried",1
21165,0.92059940392,"2024","Rajasthan","Nagaur","Rajasthan, Nagaur","Male","30-44","Other Castes","Rural","Very worried",1
21166,0.22014333572,"2024","Gujarat","Banaskantha","Gujarat, Banaskantha","Male","45+","Other Castes","Rural","Moderately worried",0
21167,0.42027364092,"2024","Punjab","Sangrur","Punjab, Sangrur","Male","18-29","Other Castes","Rural","Very worried",1
21168,0.4502931867,"2024","West Bengal","Bankura","West Bengal, Bankura","Male","30-44","Other Castes","Rural","Not very worried",0
21169,1.56101638056,"2024","Uttar Pradesh","Basti","Uttar Pradesh, Basti","Male","45+","Other Castes","Rural","Moderately worried",0
21170,0.81052773606,"2024","Uttar Pradesh","Hardoi","Uttar Pradesh, Hardoi","Male","30-44","Other Castes","Urban","Moderately worried",0
21171,0.66043000716,"2024","UT","Chandigarh","UT, Chandigarh","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
21173,0.53034530878,"2024","Uttar Pradesh","Sant Kabir Nagar","Uttar Pradesh, Sant Kabir Nagar","Male","30-44","Other Castes","Rural","Very worried",1
21174,0.67043652242,"2024","Punjab","Gurdaspur","Punjab, Gurdaspur","Female","45+","Other Castes","Rural","Moderately worried",0
21175,1.33086652958,"2024","Jammu & Kashmir","Bandipora","Jammu & Kashmir, Bandipora","Male","18-29","Other Castes","Rural","Very worried",1
21176,1.58102941108,"2024","Uttar Pradesh","Sonbhadra","Uttar Pradesh, Sonbhadra","Male","45+","Other Castes","Rural","Moderately worried",0
21177,0.500325763,"2024","Jharkhand","Ranchi","Jharkhand, Ranchi","Male","30-44","Scheduled Castes/Tribes","Urban","Not very worried",0
21178,0.79051470554,"2024","Kerala","Pathanamthitta","Kerala, Pathanamthitta","Female","30-44","Other Castes","Rural","Not at all worried",0
21179,0.5503583393,"2024","West Bengal","Nadia","West Bengal, Nadia","Female","18-29","Other Castes","Rural","Not at all worried",0
21181,1.03067107178,"2024","Gujarat","Chhota Udaipur","Gujarat, Chhota Udaipur","Female","18-29","Other Castes","Rural","Not at all worried",0
21182,1.34087304484,"2024","West Bengal","Birbhum","West Bengal, Birbhum","Male","45+","Other Castes","Rural","Very worried",1
21183,0.79051470554,"2024","Kerala","Palakkad","Kerala, Palakkad","Female","30-44","Other Castes","Rural","Moderately worried",0
21184,0.86056031236,"2024","Maharashtra","Solapur","Maharashtra, Solapur","Female","30-44","Other Castes","Rural","Very worried",1
21186,0.53034530878,"2024","Gujarat","Rajkot","Gujarat, Rajkot","Female","45+","Other Castes","Urban","Very worried",1
21187,0.68044303768,"2024","Gujarat","Anand","Gujarat, Anand","Male","30-44","Other Castes","Rural","Moderately worried",0
21188,1.89123138414,"2024","Uttar Pradesh","Rampur","Uttar Pradesh, Rampur","Male","30-44","Other Castes","Rural","Very worried",1
21189,0.58037788508,"2024","Kerala","Kozhikode","Kerala, Kozhikode","Female","45+","Other Castes","Urban","Moderately worried",0
21190,0.77050167502,"2024","Gujarat","Jamnagar","Gujarat, Jamnagar","Male","18-29","Other Castes","Urban","Very worried",1
21191,0.51033227826,"2024","Kerala","Thrissur","Kerala, Thrissur","Female","30-44","Other Castes","Rural","Moderately worried",0
21192,1.2508144075,"2024","Uttar Pradesh","Ghaziabad","Uttar Pradesh, Ghaziabad","Female","45+","Scheduled Castes/Tribes","Urban","Very worried",1
21193,0.8505537971,"2024","Uttar Pradesh","Amethi (Chhatrapati Shahuji Maharaj Nagar)","Uttar Pradesh, Amethi (Chhatrapati Shahuji Maharaj Nagar)","Male","45+","Scheduled Castes/Tribes","Rural","Not at all worried",0
21194,0.56036485456,"2024","Uttar Pradesh","Maharajganj","Uttar Pradesh, Maharajganj","Female","18-29","Other Castes","Rural","Very worried",1
21195,0.47030621722,"2024","West Bengal","Purbo Medinipur","West Bengal, Purbo Medinipur","Female","18-29","Other Castes","Rural","Not very worried",0
21197,0.39025409514,"2024","Tamil Nadu","Coimbatore","Tamil Nadu, Coimbatore","Female","45+","Other Castes","Urban","Very worried",1
21198,1.000651526,"2024","Kerala","Kozhikode","Kerala, Kozhikode","Female","45+","Scheduled Castes/Tribes","Urban","Moderately worried",0
21199,0.93060591918,"2024","West Bengal","Coochbehar","West Bengal, Coochbehar","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
21200,1.09071016334,"2024","Uttar Pradesh","Bulandshahr","Uttar Pradesh, Bulandshahr","Female","30-44","Other Castes","Rural","Moderately worried",0
21201,0.84054728184,"2024","Uttar Pradesh","Lakhimpur Kheri","Uttar Pradesh, Lakhimpur Kheri","Male","30-44","Other Castes","Rural","Not at all worried",0
21202,0.97063198022,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Female","18-29","Other Castes","Urban","Moderately worried",0
21203,1.08070364808,"2024","Uttar Pradesh","Mau","Uttar Pradesh, Mau","Male","18-29","Scheduled Castes/Tribes","Rural","Moderately worried",0
21204,0.74048212924,"2024","Andhra Pradesh","Dr.B.R.Ambedkar Konaseema","Andhra Pradesh, Dr.B.R.Ambedkar Konaseema","Female","45+","Other Castes","Urban","Moderately worried",0
21205,6.06394824756,"2024","Goa","North Goa","Goa, North Goa","Male","18-29","Other Castes","Rural","Very worried",1
21206,0.74048212924,"2024","Andhra Pradesh","West Godavari","Andhra Pradesh, West Godavari","Female","30-44","Other Castes","Urban","Not very worried",0
21207,0.51033227826,"2024","Gujarat","Vadodara","Gujarat, Vadodara","Female","45+","Other Castes","Urban","Not at all worried",0
21208,0.63041046138,"2024","Uttar Pradesh","Sultanpur","Uttar Pradesh, Sultanpur","Female","45+","Other Castes","Urban","Moderately worried",0
21209,0.73047561398,"2024","Punjab","Patiala","Punjab, Patiala","Male","18-29","Other Castes","Urban","Not at all worried",0
21211,0.9506189497,"2024","Bihar","Madhepura","Bihar, Madhepura","Male","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
21213,0.86056031236,"2024","Uttar Pradesh","Barabanki","Uttar Pradesh, Barabanki","Female","30-44","Other Castes","Rural","Very worried",1
21214,0.49031924774,"2024","Andhra Pradesh","Krishna","Andhra Pradesh, Krishna","Female","45+","Other Castes","Rural","Very worried",1
21215,0.86056031236,"2024","Uttar Pradesh","Maharajganj","Uttar Pradesh, Maharajganj","Female","30-44","Other Castes","Rural","Moderately worried",0
21217,0.92059940392,"2024","West Bengal","Alipurduar","West Bengal, Alipurduar","Female","18-29","Other Castes","Rural","Moderately worried",0
21218,0.74048212924,"2024","West Bengal","Murshidabad","West Bengal, Murshidabad","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
21219,0.97063198022,"2024","Andhra Pradesh","Palnadu","Andhra Pradesh, Palnadu","Female","45+","Other Castes","Rural","Not at all worried",0
21220,0.9506189497,"2024","Bihar","Begusarai","Bihar, Begusarai","Male","18-29","Scheduled Castes/Tribes","Rural","Moderately worried",0
21221,0.74048212924,"2024","West Bengal","Nadia","West Bengal, Nadia","Female","30-44","Other Castes","Rural","Very worried",1
21222,0.66043000716,"2024","Maharashtra","Latur","Maharashtra, Latur","Female","30-44","Other Castes","Urban","Very worried",1
21223,0.8005212208,"2024","Kerala","Kollam","Kerala, Kollam","Female","30-44","Other Castes","Rural","Very worried",1
21224,0.9506189497,"2024","Uttar Pradesh","Ghaziabad","Uttar Pradesh, Ghaziabad","Male","18-29","Scheduled Castes/Tribes","Urban","Very worried",1
21225,1.26082092276,"2024","Tamil Nadu","Salem","Tamil Nadu, Salem","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
21226,0.96062546496,"2024","Andhra Pradesh","Nandyal","Andhra Pradesh, Nandyal","Female","45+","Other Castes","Rural","Moderately worried",0
21227,0.44028667144,"2024","Uttar Pradesh","Raebareli","Uttar Pradesh, Raebareli","Female","45+","Other Castes","Rural","Moderately worried",0
21228,0.33021500358,"2024","Uttar Pradesh","Allahabad","Uttar Pradesh, Allahabad","Male","45+","Other Castes","Urban","Very worried",1
21229,1.26082092276,"2024","Telangana","Hyderabad","Telangana, Hyderabad","Female","18-29","Scheduled Castes/Tribes","Urban","Not at all worried",0
21230,0.76049515976,"2024","Kerala","Kasaragod","Kerala, Kasaragod","Female","45+","Other Castes","Rural","Very worried",1
21231,0.96062546496,"2024","Andhra Pradesh","Sri Sathya Sai","Andhra Pradesh, Sri Sathya Sai","Female","45+","Other Castes","Rural","Not at all worried",0
21232,0.62040394612,"2024","Kerala","Kozhikode","Kerala, Kozhikode","Female","45+","Other Castes","Urban","Very worried",1
21233,0.67043652242,"2024","Gujarat","Dahod","Gujarat, Dahod","Female","45+","Other Castes","Rural","Moderately worried",0
21234,0.61039743086,"2024","Madhya Pradesh","Alirajpur","Madhya Pradesh, Alirajpur","Male","18-29","Other Castes","Rural","Moderately worried",0
21235,0.72046909872,"2024","Uttar Pradesh","Etah","Uttar Pradesh, Etah","Male","30-44","Other Castes","Rural","Very worried",1
21236,0.99064501074,"2024","Gujarat","Surendranagar","Gujarat, Surendranagar","Male","18-29","Other Castes","Rural","Not at all worried",0
21237,0.84054728184,"2024","Punjab","Jalandhar","Punjab, Jalandhar","Female","30-44","Other Castes","Rural","Very worried",1
21238,1.69110107894,"2024","West Bengal","North 24-Parganas","West Bengal, North 24-Parganas","Female","18-29","Other Castes","Rural","Not very worried",0
21240,1.28083395328,"2024","Uttar Pradesh","Mainpuri","Uttar Pradesh, Mainpuri","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
21241,2.21143987246,"2024","Goa","North Goa","Goa, North Goa","Male","45+","Other Castes","Rural","Moderately worried",0
21242,1.22079486172,"2024","Andhra Pradesh","Ananthapuramu","Andhra Pradesh, Ananthapuramu","Female","30-44","Scheduled Castes/Tribes","Rural","Not at all worried",0
21244,1.22079486172,"2024","Andhra Pradesh","YSR","Andhra Pradesh, YSR","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
21245,0.83054076658,"2024","Maharashtra","Chandrapur","Maharashtra, Chandrapur","Male","30-44","Other Castes","Rural","Very worried",1
21246,0.51033227826,"2024","Tamil Nadu","Nilgiris","Tamil Nadu, Nilgiris","Female","45+","Other Castes","Rural","Very worried",1
21247,0.82053425132,"2024","Bihar","Saharsa","Bihar, Saharsa","Male","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
21248,1.0506841023,"2024","Uttar Pradesh","Kanshi Ram Nagar","Uttar Pradesh, Kanshi Ram Nagar","Male","30-44","Other Castes","Rural","Not at all worried",0
21249,1.500977289,"2024","Uttar Pradesh","Bareilly","Uttar Pradesh, Bareilly","Male","30-44","Other Castes","Rural","Very worried",1
21251,0.66043000716,"2024","Uttar Pradesh","Kanpur Nagar","Uttar Pradesh, Kanpur Nagar","Female","30-44","Other Castes","Urban","Moderately worried",0
21252,0.38024757988,"2024","Kerala","Ernakulam","Kerala, Ernakulam","Female","18-29","Other Castes","Rural","Moderately worried",0
21253,0.93060591918,"2024","Rajasthan","Sikar","Rajasthan, Sikar","Female","30-44","Other Castes","Rural","Very worried",1
21254,0.34022151884,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","45+","Other Castes","Urban","Very worried",1
21255,0.93060591918,"2024","Andhra Pradesh","Anakapalli","Andhra Pradesh, Anakapalli","Female","30-44","Other Castes","Urban","Not at all worried",0
21256,0.49031924774,"2024","Andhra Pradesh","Krishna","Andhra Pradesh, Krishna","Female","45+","Other Castes","Rural","Very worried",1
21257,1.28083395328,"2024","Uttar Pradesh","Ghazipur","Uttar Pradesh, Ghazipur","Female","18-29","Other Castes","Rural","Very worried",1
21258,0.98063849548,"2024","Tamil Nadu","Thanjavur","Tamil Nadu, Thanjavur","Female","30-44","Other Castes","Rural","Moderately worried",0
21259,0.33021500358,"2024","Punjab","Moga","Punjab, Moga","Male","45+","Other Castes","Rural","Very worried",1
21260,1.04067758704,"2024","Uttar Pradesh","Balrampur","Uttar Pradesh, Balrampur","Male","45+","Other Castes","Urban","Very worried",1
